"행정구역별(읍면동)","연령별","항목","단위","2021 년","2022 년","2023 년","2024 년",
"원당동","100세이상","총인구_여자(명)","","","","X","7",
"원당동","100세이상","총인구_성비","","","","50","28.6",
"원당동","100세이상","내국인(명)","","","","6","9",
"원당동","100세이상","내국인_남자(명)","","","","X","X",
"원당동","100세이상","내국인_여자(명)","","","","X","7",
"원당동","100세이상","내국인_성비","","","","50","28.6",
"원당동","15세미만","총인구(명)","","","","3126","3432",
"원당동","15세미만","총인구_남자(명)","","","","1601","1781",
"원당동","15세미만","총인구_여자(명)","","","","1525","1651",
"원당동","15세미만","총인구_성비","","","","105","107.9",
"원당동","15세미만","내국인(명)","","","","3099","3406",
"원당동","15세미만","내국인_남자(명)","","","","1591","1772",
"원당동","15세미만","내국인_여자(명)","","","","1508","1634",
"원당동","15세미만","내국인_성비","","","","105.5","108.4",
"원당동","15~64세","총인구(명)","","","","16630","17933",
"원당동","15~64세","총인구_남자(명)","","","","8696","9328",
"원당동","15~64세","총인구_여자(명)","","","","7934","8605",
"원당동","15~64세","총인구_성비","","","","109.6","108.4",
"원당동","15~64세","내국인(명)","","","","16156","17506",
"원당동","15~64세","내국인_남자(명)","","","","8381","9075",
"원당동","15~64세","내국인_여자(명)","","","","7775","8431",
"원당동","15~64세","내국인_성비","","","","107.8","107.6",
"원당동","65세이상","총인구(명)","","","","2844","3111",
"원당동","65세이상","총인구_남자(명)","","","","1172","1277",
"원당동","65세이상","총인구_여자(명)","","","","1672","1834",
"원당동","65세이상","총인구_성비","","","","70.1","69.6",
"원당동","65세이상","내국인(명)","","","","2815","3083",
"원당동","65세이상","내국인_남자(명)","","","","1164","1268",
"원당동","65세이상","내국인_여자(명)","","","","1651","1815",
"원당동","65세이상","내국인_성비","","","","70.5","69.9",
"원당동","85세이상","총인구(명)","","","","381","467",
"원당동","85세이상","총인구_남자(명)","","","","85","125",
"원당동","85세이상","총인구_여자(명)","","","","296","342",
"원당동","85세이상","총인구_성비","","","","28.7","36.5",
"원당동","85세이상","내국인(명)","","","","380","467",
"원당동","85세이상","내국인_남자(명)","","","","85","125",
"원당동","85세이상","내국인_여자(명)","","","","295","342",
"원당동","85세이상","내국인_성비","","","","28.8","36.5",
"원당동","평균연령","총인구(명)","","","","41.2","41.1",
"원당동","평균연령","총인구_남자(명)","","","","40.2","40.2",
"원당동","평균연령","총인구_여자(명)","","","","42.2","42.1",
"원당동","평균연령","내국인(명)","","","","41.3","41.2",
"원당동","평균연령","내국인_남자(명)","","","","40.4","40.2",
"원당동","평균연령","내국인_여자(명)","","","","42.3","42.2",
"원당동","중위연령","총인구(명)","","","","43.2","42.6",
"원당동","중위연령","총인구_남자(명)","","","","42.4","42",
"원당동","중위연령","총인구_여자(명)","","","","43.9","43.2",
"원당동","중위연령","내국인(명)","","","","43.5","42.7",
"원당동","중위연령","내국인_남자(명)","","","","42.9","42.2",
"원당동","중위연령","내국인_여자(명)","","","","44","43.3",
"아라동","합계","총인구(명)","","","","62573","71049",
"아라동","합계","총인구_남자(명)","","","","31137","35147",
"아라동","합계","총인구_여자(명)","","","","31436","35902",
"아라동","합계","총인구_성비","","","","99","97.9",
"아라동","합계","내국인(명)","","","","61839","70286",
"아라동","합계","내국인_남자(명)","","","","30827","34824",
"아라동","합계","내국인_여자(명)","","","","31012","35462",
"아라동","합계","내국인_성비","","","","99.4","98.2",
"아라동","0~4세","총인구(명)","","","","5258","5600",
"아라동","0~4세","총인구_남자(명)","","","","2688","2840",
"아라동","0~4세","총인구_여자(명)","","","","2570","2760",
"아라동","0~4세","총인구_성비","","","","104.6","102.9",
"아라동","0~4세","내국인(명)","","","","5234","5575",
"아라동","0~4세","내국인_남자(명)","","","","2672","2825",
"아라동","0~4세","내국인_여자(명)","","","","2562","2750",
"아라동","0~4세","내국인_성비","","","","104.3","102.7",
"아라동","5~9세","총인구(명)","","","","5614","6355",
"아라동","5~9세","총인구_남자(명)","","","","2866","3234",
"아라동","5~9세","총인구_여자(명)","","","","2748","3121",
"아라동","5~9세","총인구_성비","","","","104.3","103.6",
"아라동","5~9세","내국인(명)","","","","5598","6335",
"아라동","5~9세","내국인_남자(명)","","","","2859","3224",
"아라동","5~9세","내국인_여자(명)","","","","2739","3111",
"아라동","5~9세","내국인_성비","","","","104.4","103.6",
"아라동","10~14세","총인구(명)","","","","4167","5059",
"아라동","10~14세","총인구_남자(명)","","","","2112","2597",
"아라동","10~14세","총인구_여자(명)","","","","2055","2462",
"아라동","10~14세","총인구_성비","","","","102.8","105.5",
"아라동","10~14세","내국인(명)","","","","4154","5045",
"아라동","10~14세","내국인_남자(명)","","","","2105","2590",
"아라동","10~14세","내국인_여자(명)","","","","2049","2455",
"아라동","10~14세","내국인_성비","","","","102.7","105.5",
"아라동","15~19세","총인구(명)","","","","2119","2654",
"아라동","15~19세","총인구_남자(명)","","","","1076","1304",
"아라동","15~19세","총인구_여자(명)","","","","1043","1350",
"아라동","15~19세","총인구_성비","","","","103.2","96.6",
"아라동","15~19세","내국인(명)","","","","2099","2643",
"아라동","15~19세","내국인_남자(명)","","","","1066","1298",
"아라동","15~19세","내국인_여자(명)","","","","1033","1345",
"아라동","15~19세","내국인_성비","","","","103.2","96.5",
"아라동","20~24세","총인구(명)","","","","1768","1994",
"아라동","20~24세","총인구_남자(명)","","","","918","1034",
"아라동","20~24세","총인구_여자(명)","","","","850","960",
"아라동","20~24세","총인구_성비","","","","108","107.7",
"아라동","20~24세","내국인(명)","","","","1736","1962",
"아라동","20~24세","내국인_남자(명)","","","","908","1023",
"아라동","20~24세","내국인_여자(명)","","","","828","939",
"아라동","20~24세","내국인_성비","","","","109.7","108.9",
"아라동","25~29세","총인구(명)","","","","2888","2888",
"아라동","25~29세","총인구_남자(명)","","","","1237","1220",
"아라동","25~29세","총인구_여자(명)","","","","1651","1668",
"아라동","25~29세","총인구_성비","","","","74.9","73.1",
"아라동","25~29세","내국인(명)","","","","2821","2824",
"아라동","25~29세","내국인_남자(명)","","","","1216","1196",
"아라동","25~29세","내국인_여자(명)","","","","1605","1628",
"아라동","25~29세","내국인_성비","","","","75.8","73.5",
"아라동","30~34세","총인구(명)","","","","6414","6631",
"아라동","30~34세","총인구_남자(명)","","","","2871","2852",
"아라동","30~34세","총인구_여자(명)","","","","3543","3779",
"아라동","30~34세","총인구_성비","","","","81","75.5",
"아라동","30~34세","내국인(명)","","","","6299","6523",
"아라동","30~34세","내국인_남자(명)","","","","2825","2811",
"아라동","30~34세","내국인_여자(명)","","","","3474","3712",
"아라동","30~34세","내국인_성비","","","","81.3","75.7",
"아라동","35~39세","총인구(명)","","","","8523","9201",
"아라동","35~39세","총인구_남자(명)","","","","4198","4529",
"아라동","35~39세","총인구_여자(명)","","","","4325","4672",
"아라동","35~39세","총인구_성비","","","","97.1","96.9",
"아라동","35~39세","내국인(명)","","","","8392","9044",
"아라동","35~39세","내국인_남자(명)","","","","4142","4460",
"아라동","35~39세","내국인_여자(명)","","","","4250","4584",
"아라동","35~39세","내국인_성비","","","","97.5","97.3",
"아라동","40~44세","총인구(명)","","","","8866","9944",
"아라동","40~44세","총인구_남자(명)","","","","4706","5163",
"아라동","40~44세","총인구_여자(명)","","","","4160","4781",
"아라동","40~44세","총인구_성비","","","","113.1","108",
"아라동","40~44세","내국인(명)","","","","8770","9837",
"아라동","40~44세","내국인_남자(명)","","","","4662","5121",
"아라동","40~44세","내국인_여자(명)","","","","4108","4716",
"아라동","40~44세","내국인_성비","","","","113.5","108.6",
"아라동","45~49세","총인구(명)","","","","4789","5924",
"아라동","45~49세","총인구_남자(명)","","","","2559","3144",
"아라동","45~49세","총인구_여자(명)","","","","2230","2780",
"아라동","45~49세","총인구_성비","","","","114.8","113.1",
"아라동","45~49세","내국인(명)","","","","4740","5867",
"아라동","45~49세","내국인_남자(명)","","","","2538","3120",
"아라동","45~49세","내국인_여자(명)","","","","2202","2747",
"아라동","45~49세","내국인_성비","","","","115.3","113.6",
"아라동","50~54세","총인구(명)","","","","3691","4325",
"아라동","50~54세","총인구_남자(명)","","","","1884","2199",
"아라동","50~54세","총인구_여자(명)","","","","1807","2126",
"아라동","50~54세","총인구_성비","","","","104.3","103.4",
"아라동","50~54세","내국인(명)","","","","3652","4276",
"아라동","50~54세","내국인_남자(명)","","","","1866","2179",
"아라동","50~54세","내국인_여자(명)","","","","1786","2097",
"아라동","50~54세","내국인_성비","","","","104.5","103.9",
"아라동","55~59세","총인구(명)","","","","2685","3213",
"아라동","55~59세","총인구_남자(명)","","","","1270","1553",
"아라동","55~59세","총인구_여자(명)","","","","1415","1660",
"아라동","55~59세","총인구_성비","","","","89.8","93.6",
"아라동","55~59세","내국인(명)","","","","2635","3183",
"아라동","55~59세","내국인_남자(명)","","","","1245","1539",
"아라동","55~59세","내국인_여자(명)","","","","1390","1644",
"아라동","55~59세","내국인_성비","","","","89.6","93.6",
"아라동","60~64세","총인구(명)","","","","2403","2763",
"아라동","60~64세","총인구_남자(명)","","","","1154","1334",
"아라동","60~64세","총인구_여자(명)","","","","1249","1429",
"아라동","60~64세","총인구_성비","","","","92.4","93.4",
"아라동","60~64세","내국인(명)","","","","2373","2728",
"아라동","60~64세","내국인_남자(명)","","","","1144","1318",
"아라동","60~64세","내국인_여자(명)","","","","1229","1410",
"아라동","60~64세","내국인_성비","","","","93.1","93.5",
"아라동","65~69세","총인구(명)","","","","1688","2167",
"아라동","65~69세","총인구_남자(명)","","","","831","1049",
"아라동","65~69세","총인구_여자(명)","","","","857","1118",
"아라동","65~69세","총인구_성비","","","","97","93.8",
"아라동","65~69세","내국인(명)","","","","1664","2143",
